ID,Subject,EmailText,SenderEmail,Label
794,Urgent: Verify your payment details,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",security@paypal-support.com,1
795,Action required: Confirm your banking info,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",admin@bankalerts.com,1
796,Limited-time offer: Win an iPhone!,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,security@paypal-support.com,1
797,Your account has been suspended!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,win@freeprizes.com,1
798,Limited-time offer: Win an iPhone!,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,security@paypal-support.com,1
799,Claim your free gift now!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",security@paypal-support.com,1
800,Action required: Confirm your banking info,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",security@paypal-support.com,1
801,Security Alert: Unusual login attempt,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,admin@bankalerts.com,1
802,Action required: Confirm your banking info,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,security@paypal-support.com,1
803,Limited-time offer: Win an iPhone!,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,security@paypal-support.com,1
804,Action required: Confirm your banking info,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,admin@bankalerts.com,1
805,Action required: Confirm your banking info,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,admin@bankalerts.com,1
806,Your account has been suspended!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,win@freeprizes.com,1
807,Limited-time offer: Win an iPhone!,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,admin@bankalerts.com,1
808,Urgent: Verify your payment details,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,security@paypal-support.com,1
809,Your account has been suspended!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,security@paypal-support.com,1
810,Action required: Confirm your banking info,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,security@paypal-support.com,1
811,Action required: Confirm your banking info,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,admin@bankalerts.com,1
812,Your account has been suspended!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,admin@bankalerts.com,1
813,Claim your free gift now!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,win@freeprizes.com,1
814,Your account has been suspended!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,security@paypal-support.com,1
815,Limited-time offer: Win an iPhone!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,security@paypal-support.com,1
816,Action required: Confirm your banking info,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",win@freeprizes.com,1
817,Security Alert: Unusual login attempt,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,win@freeprizes.com,1
818,Security Alert: Unusual login attempt,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
819,Limited-time offer: Win an iPhone!,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
820,Your account has been suspended!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",admin@bankalerts.com,1
821,Urgent: Verify your payment details,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
822,Action required: Confirm your banking info,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
